promedio,promedio_establecimiento,desviacion,nivel_superior,nivel_minimo,nivel_satisfactorio,nivel_avanzado
255.0,3.5,38.0,50.0,50.0,0.0,0.0
281.0,2.3,41.0,25.0,47.0,23.0,5.0
266.0,3.8,63.0,67.0,19.0,8.0,6.0
278.0,5.0,54.0,23.0,52.0,26.0,0.0
261.0,3.0,49.0,68.0,25.0,6.0,1.0
306.0,4.0,55.0,8.0,48.0,42.0,2.0
271.0,3.3,47.0,33.0,49.0,12.0,6.0
278.0,3.2,51.0,22.0,56.0,20.0,2.0
275.0,3.3,47.0,31.0,51.0,13.0,5.0
284.0,3.6,50.0,28.0,63.0,8.0,1.0
264.0,5.6,44.0,35.0,62.0,3.0,0.0
253.0,4.7,42.0,78.0,19.0,3.0,0.0
270.0,5.7,52.0,38.0,41.0,16.0,6.0
263.0,6.7,52.0,27.0,60.0,14.0,0.0
276.0,4.5,42.0,22.0,56.0,19.0,3.0
272.0,5.3,47.0,25.0,59.0,14.0,2.0
231.0,2.6,48.0,86.0,15.0,0.0,0.0
287.0,5.8,50.0,35.0,35.0,24.0,7.0
302.0,4.4,51.0,6.0,53.0,40.0,2.0
262.0,2.7,50.0,34.0,57.0,8.0,2.0
272.0,4.4,51.0,34.0,57.0,8.0,2.0
267.0,6.5,56.0,44.0,35.0,16.0,6.0
278.0,2.9,49.0,25.0,67.0,7.0,1.0
309.0,3.1,53.0,8.0,43.0,46.0,3.0
293.0,2.0,57.0,21.0,43.0,25.0,12.0
299.0,0.0,64.0,18.0,46.0,28.0,8.0
310.0,1.7,47.0,13.0,35.0,39.0,13.0
283.0,0.0,66.0,53.0,25.0,16.0,6.0
304.0,3.6,55.0,14.0,44.0,24.0,19.0
308.0,2.9,52.0,8.0,46.0,43.0,2.0
273.0,3.0,54.0,39.0,52.0,6.0,2.0
287.0,1.0,46.0,15.0,59.0,23.0,3.0
261.0,1.1999999999999997,54.0,67.0,25.0,6.0,2.0
274.0,3.1,47.0,34.0,40.0,20.0,6.0
295.0,13.1,62.0,29.0,33.0,25.0,13.0
281.0,16.6,79.0,38.0,33.0,8.0,21.0
282.0,5.0,55.0,29.0,56.0,13.0,2.0
308.0,8.0,57.0,10.0,48.0,28.0,14.0
251.0,5.6,40.0,79.0,14.0,7.0,0.0
297.0,6.5,72.0,21.0,29.0,48.0,2.0
311.0,4.2,69.0,14.0,46.0,21.0,20.0
324.0,1.3999999999999997,66.0,11.0,57.0,25.0,7.0
283.0,3.6,48.0,29.0,42.0,21.0,8.0
290.0,3.8,52.0,22.0,48.0,20.0,10.0
326.0,1.1,54.0,1.0,42.0,52.0,6.0
295.0,3.7,60.0,47.0,26.0,17.0,10.0
277.0,2.3,59.0,31.0,48.0,10.0,10.0
280.0,6.9,64.0,31.0,55.0,11.0,4.0
273.0,3.5,47.0,28.0,56.0,13.0,3.0
291.0,2.0,52.0,25.0,47.0,18.0,9.0
246.0,3.7,50.0,75.0,20.0,5.0,0.0
300.0,6.2,58.0,15.0,47.0,35.0,4.0
275.0,1.8,48.0,32.0,48.0,15.0,6.0
280.0,3.8,54.0,29.0,56.0,15.0,0.0
302.0,4.0,57.0,11.0,49.0,36.0,4.0
238.0,2.9,48.0,80.0,17.0,2.0,0.0
280.0,1.6,43.0,25.0,52.0,21.0,3.0
269.0,3.2,52.0,35.0,51.0,9.0,5.0
312.0,2.2,61.0,13.0,40.0,36.0,11.0
303.0,3.6,48.0,16.0,32.0,36.0,16.0
310.0,3.2,43.0,7.0,41.0,43.0,9.0
268.0,6.6,59.0,35.0,54.0,11.0,0.0
288.0,1.6,44.0,49.0,38.0,7.0,6.0
297.0,7.6,68.0,22.0,41.0,33.0,4.0
247.0,3.5,41.0,80.0,19.0,1.0,0.0
277.0,3.4,48.0,34.0,45.0,17.0,4.0
274.0,3.9,46.0,26.0,56.0,18.0,1.0
266.0,4.7,51.0,43.0,46.0,11.0,0.0
254.0,3.8,54.0,42.0,46.0,9.0,4.0
289.0,5.5,60.0,19.0,46.0,33.0,3.0
268.0,2.2,50.0,63.0,26.0,11.0,1.0
280.0,1.5000000000000002,40.0,25.0,51.0,21.0,3.0
278.0,1.9,50.0,34.0,36.0,23.0,6.0
315.0,6.3,59.0,12.0,35.0,52.0,2.0
310.0,2.3,52.0,11.0,52.0,30.0,7.0
285.0,5.5,51.0,29.0,58.0,14.0,0.0
297.0,7.300000000000001,75.0,29.0,51.0,14.0,6.0
335.0,6.0,62.0,6.0,43.0,37.0,14.0
293.0,2.9,55.0,16.0,51.0,29.0,4.0
293.0,4.4,59.0,28.0,33.0,27.0,12.0
288.0,4.5,64.0,27.0,32.0,27.0,14.0
275.0,3.1,59.0,54.0,36.0,6.0,4.0
272.0,3.7,41.0,33.0,47.0,17.0,3.0
312.0,5.7,60.0,4.0,57.0,32.0,7.0
265.0,6.4,42.0,69.0,22.0,8.0,0.0
279.0,3.3,36.0,23.0,58.0,18.0,2.0
308.0,5.3,56.0,14.0,64.0,18.0,4.0
277.0,6.1,40.0,19.0,64.0,14.0,3.0
279.0,2.7,64.0,25.0,39.0,27.0,9.0
332.0,2.9,57.0,6.0,36.0,46.0,13.0
295.0,4.2,70.0,46.0,27.0,17.0,10.0
275.0,2.5,48.0,32.0,63.0,5.0,1.0
287.0,2.8,66.0,25.0,44.0,19.0,13.0
301.0,3.8,64.0,18.0,45.0,23.0,14.0
320.0,1.5000000000000002,60.0,11.0,42.0,32.0,15.0
314.0,2.4,57.0,10.0,36.0,34.0,20.0
305.0,3.6,53.0,8.0,48.0,42.0,2.0
276.0,3.4,51.0,32.0,60.0,7.0,2.0
291.0,1.8,66.0,45.0,26.0,22.0,8.0
317.0,2.2,54.0,11.0,37.0,32.0,20.0
287.0,1.9,57.0,20.0,56.0,19.0,6.0
277.0,2.0,60.0,59.0,27.0,8.0,7.0
274.0,1.6,43.0,32.0,50.0,14.0,4.0
315.0,2.9,54.0,7.0,42.0,48.0,4.0
259.0,1.7,46.0,44.0,44.0,9.0,4.0
292.0,3.0,56.0,22.0,60.0,17.0,1.0
281.0,5.5,56.0,22.0,52.0,25.0,2.0
260.0,5.1,52.0,48.0,42.0,9.0,0.0
249.0,4.5,48.0,80.0,14.0,5.0,2.0
277.0,4.9,53.0,22.0,61.0,14.0,4.0
272.0,2.8,44.0,34.0,47.0,16.0,3.0
259.0,3.4,52.0,48.0,39.0,10.0,4.0
281.0,3.9,62.0,56.0,21.0,18.0,6.0
333.0,3.4,45.0,1.0,33.0,64.0,2.0
271.0,5.4,59.0,36.0,33.0,26.0,5.0
313.0,5.1,56.0,15.0,33.0,36.0,15.0
307.0,4.0,63.0,16.0,40.0,32.0,13.0
293.0,4.4,58.0,21.0,59.0,18.0,2.0
312.0,3.8,47.0,7.0,48.0,32.0,13.0
316.0,5.7,62.0,24.0,41.0,31.0,3.0
327.0,4.8,52.0,3.0,31.0,66.0,0.0
279.0,3.2,57.0,54.0,25.0,16.0,5.0
313.0,3.3,55.0,10.0,43.0,35.0,13.0
293.0,3.9,48.0,21.0,39.0,30.0,9.0
325.0,3.7,64.0,6.0,40.0,47.0,7.0
281.0,2.4,54.0,27.0,41.0,22.0,10.0
279.0,5.6,61.0,53.0,28.0,13.0,6.0
292.0,4.4,51.0,15.0,59.0,22.0,4.0
302.0,3.2,63.0,18.0,61.0,17.0,4.0
294.0,1.9,55.0,24.0,43.0,24.0,10.0
284.0,3.9,61.0,33.0,32.0,22.0,13.0
290.0,3.2,61.0,49.0,30.0,14.0,7.0
302.0,3.6,63.0,20.0,53.0,24.0,3.0
310.0,2.9,56.0,10.0,52.0,32.0,6.0
312.0,3.6,62.0,9.0,46.0,38.0,8.0
300.0,3.8,60.0,19.0,38.0,25.0,18.0
266.0,2.0,72.0,29.0,42.0,22.0,7.0
285.0,4.7,55.0,45.0,40.0,11.0,5.0
301.0,1.5000000000000002,54.0,17.0,42.0,26.0,15.0
315.0,6.9,53.0,7.0,39.0,55.0,0.0
315.0,4.1,48.0,3.0,53.0,34.0,11.0
288.0,5.8,44.0,19.0,71.0,10.0,0.0
286.0,12.5,66.0,48.0,33.0,7.0,11.0
320.0,13.3,71.0,11.0,33.0,41.0,15.0
284.0,17.7,65.0,35.0,35.0,13.0,17.0
299.0,18.2,67.0,17.0,57.0,4.0,22.0
281.0,8.3,64.0,21.0,71.0,0.0,7.0
325.0,6.3,48.0,0.0,43.0,50.0,7.0
275.0,2.3,49.0,34.0,47.0,14.0,5.0
279.0,1.5000000000000002,50.0,19.0,62.0,17.0,2.0
265.0,2.1,44.0,38.0,48.0,11.0,3.0
279.0,3.4,54.0,33.0,56.0,10.0,2.0
262.0,1.6,51.0,68.0,25.0,6.0,2.0
308.0,3.4,53.0,9.0,48.0,40.0,3.0
333.0,3.3,53.0,2.0,34.0,60.0,4.0
305.0,2.8,58.0,20.0,32.0,30.0,18.0
316.0,3.8,61.0,19.0,47.0,28.0,6.0
333.0,2.4,61.0,6.0,37.0,41.0,17.0
292.0,2.3,59.0,45.0,35.0,12.0,8.0
325.0,2.7,57.0,11.0,28.0,38.0,23.0
293.0,2.7,48.0,20.0,68.0,12.0,0.0
294.0,2.4,51.0,19.0,47.0,24.0,10.0
286.0,2.1,48.0,19.0,50.0,24.0,7.0
302.0,2.7,49.0,11.0,47.0,43.0,0.0
266.0,2.2,55.0,65.00000000000001,26.0,7.0,3.0
286.0,2.1,52.0,21.0,56.0,19.0,5.0
309.0,2.2,61.0,12.0,45.0,33.0,10.0
280.0,2.5,45.0,26.0,63.0,11.0,0.0
280.0,2.0,58.0,28.0,45.0,17.0,11.0
289.0,2.1,59.0,46.0,35.0,13.0,7.0
297.0,3.0,55.0,13.0,51.0,35.0,1.0
293.0,2.0,57.0,26.0,37.0,28.0,9.0
312.0,4.3,65.0,22.0,44.0,32.0,2.0
303.0,3.9,59.0,15.0,46.0,39.0,0.0
305.0,0.0,57.0,11.0,49.0,29.0,11.0
286.0,0.0,52.0,49.0,32.0,15.0,3.0
296.0,0.0,52.0,21.0,43.0,27.0,9.0
283.0,0.0,47.0,24.0,48.0,22.0,6.0
310.0,2.8,58.0,9.0,44.0,42.0,5.0
283.0,2.0,52.0,27.0,43.0,21.0,10.0
287.0,1.3999999999999997,58.0,21.0,53.0,19.0,7.0
277.0,1.6,65.0,59.0,28.0,7.0,7.0
301.0,3.3,68.0,25.0,53.0,17.0,5.0
282.0,2.2,55.0,30.0,39.0,23.0,8.0
312.0,2.0,47.0,7.0,53.0,33.0,7.0
302.0,3.4,60.0,12.0,46.0,39.0,2.0
283.0,3.2,58.0,34.0,51.0,16.0,0.0
312.0,6.2,63.0,15.0,46.0,18.0,21.0
281.0,2.4,57.0,49.0,33.0,13.0,4.0
310.0,6.1,62.0,24.0,24.0,30.0,21.0
284.0,8.0,60.0,36.0,48.0,14.0,2.0
270.0,2.3,42.0,35.0,45.0,16.0,4.0
304.0,3.5,48.0,7.0,54.0,31.0,9.0
284.0,2.2,40.0,21.0,55.0,21.0,4.0
270.0,4.2,60.0,59.0,30.0,10.0,1.0
285.0,8.1,61.0,29.0,41.0,26.0,5.0
248.0,1.1,50.0,47.0,43.0,9.0,1.0
257.0,2.1,53.0,68.0,26.0,5.0,2.0
303.0,3.9,50.0,8.0,52.0,40.0,1.0
285.0,2.3,57.0,25.0,48.0,22.0,5.0
266.0,1.0,42.0,34.0,50.0,14.0,2.0
279.0,4.6,59.0,31.0,58.0,9.0,2.0
268.0,2.3,43.0,63.0,28.0,9.0,1.0
287.0,3.0,57.0,21.0,53.0,22.0,5.0
294.0,1.9,56.0,27.0,56.0,16.0,2.0
305.0,1.8,51.0,10.0,47.0,41.0,2.0
292.0,2.3,47.0,17.0,52.0,23.0,8.0
284.0,2.4,48.0,23.0,49.0,18.0,10.0
310.0,4.7,58.0,16.0,35.0,33.0,16.0
304.0,3.4,60.0,16.0,46.0,29.0,9.0
331.0,5.7,65.0,6.0,37.0,46.0,11.0
284.0,3.3,59.0,51.0,29.0,16.0,5.0
284.0,4.9,56.0,35.0,50.0,12.0,4.0
297.0,4.8,60.0,20.0,35.0,34.0,12.0
271.0,2.4,53.0,60.0,29.0,10.0,1.0
295.0,2.9,56.0,21.0,42.0,26.0,11.0
291.0,2.6,52.0,15.0,53.0,31.0,1.0
283.0,2.1,49.0,22.0,54.0,21.0,3.0
293.0,2.7,54.0,20.0,47.0,23.0,11.0
277.0,2.6,51.0,33.0,59.0,7.0,1.0
385.0,3.3,75.0,3.0,26.0,45.0,26.0
386.0,2.5,56.0,2.0,10.0,58.0,31.0
285.0,4.1,59.0,21.0,56.0,17.0,6.0
282.0,3.6,57.0,31.0,40.0,18.0,12.0
300.0,3.3,52.0,17.0,45.0,29.0,10.0
331.0,3.5,58.0,5.000000000000002,29.0,59.0,7.0
295.0,4.1,67.0,29.0,49.0,16.0,7.0
271.0,3.9,55.0,58.0,26.0,13.0,3.0
288.0,2.6,55.0,23.0,62.0,13.0,2.0
277.0,2.6,52.0,27.0,45.0,22.0,6.0
276.0,2.1,55.0,28.0,50.0,18.0,4.0
245.0,1.6,46.0,80.0,15.0,5.0,0.0
310.0,2.9,60.0,12.0,44.0,39.0,6.0
295.0,2.5,52.0,23.0,38.0,29.0,10.0
296.0,1.1999999999999997,56.0,13.0,55.0,26.0,6.0
288.0,2.5,56.0,26.0,47.0,18.0,9.0
263.0,4.3,40.0,40.0,55.0,5.0,0.0
274.0,2.2,50.0,32.0,47.0,14.0,8.0
309.0,6.5,59.0,15.0,34.0,48.0,3.0
267.0,1.3999999999999997,66.0,66.0,20.0,7.0,7.0
274.0,4.6,51.0,22.0,58.0,20.0,0.0
260.0,4.5,49.0,42.0,51.0,7.0,0.0
269.0,2.1,39.0,37.0,46.0,17.0,1.0
269.0,1.1,50.0,30.0,55.0,12.0,3.0
259.0,2.4,45.0,36.0,54.0,8.0,2.0
251.0,1.1999999999999997,51.0,73.0,21.0,3.0,3.0
286.0,2.3,51.0,23.0,47.0,22.0,8.0
309.0,2.8,59.0,9.0,46.0,40.0,5.0
281.0,2.8,58.0,31.0,52.0,16.0,1.0
297.0,2.3,52.0,18.0,44.0,29.0,10.0
285.0,0.0,56.0,49.0,32.0,14.0,5.0
295.0,0.0,55.0,20.0,49.0,24.0,7.0
288.0,7.700000000000001,67.0,18.0,53.0,24.0,6.0
355.0,16.7,72.0,9.0,36.0,36.0,18.0
275.0,7.4,64.0,50.0,32.0,15.0,3.0
263.0,7.200000000000001,40.0,43.0,50.0,4.0,4.0
344.0,12.1,52.0,0.0,18.0,64.0,18.0
265.0,9.6,53.0,39.0,39.0,14.0,7.0
291.0,3.9,56.0,27.0,56.0,17.0,1.0
273.0,3.1,44.0,34.0,47.0,15.0,5.0
269.0,1.6,54.0,62.0,29.0,7.0,3.0
306.0,4.1,59.0,11.0,43.0,42.0,4.0
276.0,3.1,45.0,29.0,54.0,13.0,3.0
280.0,1.6,55.0,24.0,52.0,20.0,4.0
239.0,1.9,45.0,85.0,12.0,1.0,3.0
254.0,4.8,45.0,60.0,35.0,5.0,0.0
270.0,3.7,53.0,44.0,39.0,10.0,8.0
257.0,3.6,53.0,46.0,41.0,9.0,4.0
276.0,5.9,56.0,29.0,46.0,24.0,2.0
268.0,2.0,48.0,31.0,53.0,15.0,2.0
288.0,3.9,45.0,9.0,73.0,18.0,0.0
263.0,4.2,49.0,50.0,46.0,5.0,0.0
278.0,2.6,39.0,29.0,42.0,29.0,0.0
257.0,3.4,41.0,64.0,31.0,5.0,0.0
278.0,3.8,45.0,26.0,49.0,26.0,0.0
284.0,3.2,48.0,29.0,39.0,27.0,5.0
253.0,0.0,48.0,45.0,47.0,8.0,0.0
303.0,0.0,64.0,14.0,43.0,38.0,5.0
263.0,0.0,37.0,45.0,47.0,5.0,3.0
266.0,0.0,55.0,48.0,41.0,12.0,0.0
260.0,0.0,56.0,71.0,16.0,11.0,3.0
289.0,0.0,54.0,26.0,42.0,26.0,5.0
246.0,3.1,43.0,76.0,22.0,2.0,0.0
269.0,5.0,54.0,38.0,53.0,10.0,0.0
276.0,3.6,50.0,24.0,55.0,18.0,3.0
287.0,3.8,41.0,8.0,70.0,23.0,0.0
279.0,5.3,47.0,20.0,51.0,26.0,3.0
275.0,5.2,46.0,23.0,54.0,17.0,6.0
310.0,4.7,62.0,14.0,56.0,28.0,3.0
312.0,4.3,52.0,9.0,55.0,25.0,11.0
284.0,2.7,47.0,23.0,50.0,20.0,7.0
297.0,2.9,51.0,15.0,50.0,26.0,10.0
278.0,4.0,50.0,46.0,39.0,14.0,0.0
323.0,4.2,57.0,3.0,44.0,47.0,6.0
254.0,3.6,42.0,48.0,44.0,7.0,2.0
271.0,2.4,49.0,26.0,62.0,9.0,3.0
295.0,7.5,64.0,17.0,37.0,43.0,3.0
272.0,7.0,60.0,37.0,49.0,14.0,0.0
227.0,2.2,46.0,92.0,8.0,0.0,0.0
274.0,3.9,46.0,36.0,44.0,17.0,3.0
275.0,4.8,48.0,34.0,41.0,18.0,7.0
266.0,5.6,57.0,35.0,41.0,18.0,6.0
253.0,2.9,42.0,59.0,37.0,4.0,0.0
278.0,3.1,55.0,24.0,54.0,18.0,4.0
249.0,2.7,47.0,74.0,23.0,2.0,0.0
287.0,3.8,55.0,17.0,54.0,27.0,2.0
262.0,0.0,55.0,50.0,40.0,10.0,0.0
273.0,0.0,62.0,29.0,50.0,21.0,0.0
264.0,0.0,45.0,61.0,32.0,5.0,2.0
290.0,0.0,52.0,19.0,55.0,23.0,3.0
264.0,0.0,39.0,40.0,43.0,18.0,0.0
269.0,0.0,37.0,28.0,55.0,18.0,0.0
274.0,5.1,48.0,37.0,52.0,10.0,0.0
252.0,0.0,47.0,48.0,38.0,15.0,0.0
258.0,0.0,49.0,71.0,18.0,11.0,0.0
275.0,0.0,48.0,25.0,53.0,22.0,0.0
265.0,0.0,41.0,42.0,48.0,9.0,1.0
298.0,5.3,50.0,6.0,61.0,33.0,0.0
316.0,6.2,61.0,9.0,44.0,41.0,6.0
303.0,6.4,70.0,41.0,24.0,21.0,15.0
328.0,4.1,57.0,6.0,32.0,40.0,22.0
332.0,4.4,66.0,8.0,30.0,34.0,28.0
299.0,2.4,59.0,19.0,61.0,17.0,3.0
309.0,2.2,54.0,15.0,35.0,30.0,21.0
321.0,3.9,57.0,7.0,39.0,43.0,11.0
319.0,2.1,51.0,8.0,36.0,36.0,20.0
297.0,3.7,53.0,36.0,37.0,27.0,1.0
319.0,2.2,55.0,9.0,34.0,54.0,3.0
312.0,1.8,52.0,3.0,47.0,37.0,13.0
317.0,0.0,70.0,29.0,25.0,32.0,14.0
313.0,3.0,67.0,17.0,27.0,37.0,20.0
331.0,0.0,50.0,0.0,46.0,46.0,7.0
274.0,3.7,61.0,36.0,51.0,11.0,1.0
271.0,5.5,57.0,33.0,46.0,15.0,5.0
275.0,4.1,34.0,36.0,52.0,13.0,0.0
287.0,3.7,61.0,19.0,54.0,23.0,4.0
250.0,5.0,52.0,74.0,15.0,8.0,3.0
264.0,3.6,30.0,36.0,55.0,10.0,0.0
286.0,6.5,50.0,25.0,47.0,14.0,14.0
295.0,5.5,47.0,19.0,42.0,28.0,11.0
289.0,8.6,53.0,12.0,69.0,12.0,8.0
263.0,8.8,54.0,69.0,19.0,8.0,4.0
302.0,3.1,54.0,21.0,42.0,23.0,14.0
309.0,4.4,66.0,36.0,28.0,25.0,11.0
296.0,2.1,53.0,19.0,54.0,19.0,9.0
307.0,4.2,59.0,14.0,44.0,36.0,6.0
283.0,8.8,49.0,26.0,39.0,26.0,9.0
299.0,7.700000000000001,46.0,17.0,44.0,35.0,4.0
276.0,6.4,53.0,52.0,29.0,19.0,0.0
295.0,6.0,51.0,10.0,57.0,29.0,5.0
300.0,2.5,57.0,24.0,34.0,30.0,12.0
266.0,2.8,65.0,40.0,33.0,19.0,9.0
317.0,2.4,62.0,8.0,40.0,44.0,7.0
299.0,2.2,57.0,23.0,58.0,16.0,2.0
257.0,2.6,52.0,73.0,20.0,4.0,4.0
297.0,2.5,51.0,12.0,57.0,25.0,6.0
245.0,5.9,38.0,50.0,50.0,0.0,0.0
270.0,5.3,37.0,32.0,50.0,18.0,0.0
275.0,7.9,50.0,25.0,58.0,17.0,0.0
264.0,5.6,39.0,41.0,46.0,14.0,0.0
309.0,5.4,57.0,13.0,46.0,33.0,8.0
287.0,5.4,59.0,51.0,28.0,13.0,8.0
265.0,0.0,55.0,59.0,31.0,7.0,3.0
313.0,1.7,54.0,7.0,48.0,42.0,3.0
288.0,0.0,50.0,22.0,50.0,22.0,6.0
276.0,0.0,56.0,25.0,50.0,16.0,9.0
306.0,1.6,49.0,12.0,62.0,25.0,2.0
296.0,0.0,47.0,7.0,59.0,31.0,3.0
332.0,2.0,59.0,5.000000000000002,35.0,51.0,10.0
312.0,1.9,61.0,14.0,26.0,35.0,25.0
302.0,1.7,63.0,42.0,35.0,14.0,10.0
331.0,1.7,54.0,8.0,23.0,45.0,25.0
312.0,2.1,63.0,16.0,56.0,22.0,5.0
323.0,1.6,60.0,10.0,38.0,36.0,17.0
306.0,7.200000000000001,46.0,12.0,42.0,39.0,6.0
292.0,4.1,50.0,24.0,39.0,36.0,0.0
304.0,8.5,60.0,18.0,42.0,30.0,9.0
279.0,3.7,48.0,49.0,39.0,9.0,3.0
297.0,4.0,53.0,11.0,55.0,34.0,0.0
277.0,4.2,55.0,31.0,59.0,8.0,1.0
303.0,2.4,58.0,14.0,50.0,26.0,10.0
306.0,4.4,53.0,12.0,45.0,30.0,14.0
289.0,2.7,65.0,47.0,33.0,11.0,9.0
304.0,4.8,58.0,16.0,37.0,29.0,19.0
333.0,3.7,57.0,6.0,31.0,53.0,10.0
281.0,1.3999999999999997,57.0,29.0,38.0,21.0,12.0
317.0,2.7,60.0,9.0,46.0,29.0,16.0
271.0,2.4,54.0,59.0,30.0,6.0,4.0
307.0,1.5000000000000002,62.0,19.0,41.0,24.0,16.0
274.0,3.5,54.0,47.0,41.0,10.0,1.0
349.0,3.7,57.0,1.0,28.0,53.0,17.0
301.0,8.1,58.0,22.0,39.0,11.0,28.0
308.0,9.5,69.0,22.0,39.0,17.0,22.0
363.0,4.2,64.0,1.0,41.0,41.0,16.0
310.0,4.5,57.0,30.0,39.0,17.0,13.0
342.0,5.2,66.0,0.0,44.0,35.0,22.0
342.0,2.8,55.0,3.0,27.0,58.0,12.0
302.0,0.8999999999999999,62.0,15.0,46.0,30.0,8.0
293.0,0.3999999999999999,57.0,26.0,37.0,26.0,11.0
281.0,0.3999999999999999,64.0,29.0,42.0,19.0,11.0
325.0,3.2,65.0,11.0,50.0,32.0,7.0
271.0,0.8000000000000003,53.0,62.0,26.0,9.0,3.0
304.0,10.999999999999998,63.0,8.0,50.0,25.0,17.0
300.0,6.4,59.0,28.0,41.0,24.0,7.0
304.0,9.0,55.0,13.0,46.0,25.0,17.0
334.0,6.2,68.0,3.0,35.0,38.0,24.0
312.0,3.8,51.0,8.0,51.0,31.0,10.0
311.0,4.4,58.0,30.0,39.0,23.0,8.0
299.0,6.6,60.0,24.0,31.0,30.0,16.0
307.0,8.4,52.0,7.0,52.0,38.0,2.0
304.0,6.3,58.0,18.0,44.0,25.0,13.0
279.0,8.1,50.0,33.0,52.0,14.0,0.0
280.0,2.7,55.0,27.0,43.0,23.0,7.0
311.0,2.5,57.0,9.0,47.0,34.0,11.0
291.0,2.8,64.0,46.0,31.0,12.0,11.0
327.0,5.9,65.0,8.0,36.0,47.0,9.0
290.0,2.6,56.0,24.0,43.0,23.0,10.0
282.0,5.1,60.0,32.0,55.0,12.0,1.0
309.0,0.0,65.0,20.0,32.0,35.0,14.0
279.0,3.3,65.0,57.0,26.0,10.0,7.0
298.0,2.9,58.0,11.0,59.0,20.0,9.0
322.0,0.0,54.0,8.0,30.0,39.0,23.0
301.0,7.300000000000001,51.0,13.0,33.0,44.0,9.0
297.0,5.9,42.0,20.0,36.0,33.0,11.0
255.0,5.0,53.0,73.0,21.0,2.0,4.0
264.0,5.0,54.0,33.0,60.0,4.0,4.0
303.0,1.5000000000000002,60.0,17.0,47.0,24.0,12.0
269.0,1.3000000000000003,51.0,59.0,29.0,11.0,1.0
297.0,1.9,56.0,15.0,47.0,27.0,11.0
292.0,1.6,46.0,22.0,42.0,27.0,10.0
316.0,4.6,70.0,17.0,53.0,21.0,9.0
339.0,3.2,49.0,0.0,33.0,62.0,5.0
298.0,1.1999999999999997,52.0,17.0,42.0,31.0,11.0
303.0,4.7,58.0,12.0,42.0,45.0,2.0
283.0,1.1999999999999997,53.0,25.0,45.0,22.0,8.0
270.0,4.2,52.0,42.0,50.0,8.0,0.0
307.0,2.3,57.0,14.0,43.0,36.0,7.0
